ENSG00000173077	Dupuytren's disease	28886342
ENSG00000173077	Survival in pancreatic cancer	28470677
ENSG00000173077	Insomnia	29520036
ENSG00000173077	Hay fever and/or eczema	31361310
ENSG00000173077	Itch intensity from mosquito bite	28199695
ENSG00000173077	Response to bupropion and depression	27622933
ENSG00000138030	Self-reported risk-taking behaviour	30181555
ENSG00000150656	Blood protein levels	28240269,30072576
ENSG00000185760	Periodontitis	25672891
ENSG00000185760	Frontal pole volume	31530798
ENSG00000185760	Spherical equivalent (joint analysis main effects and education interaction)	27020472
ENSG00000185760	Lung function (FEV1/FVC)	28166213,30595370,30804560
ENSG00000185760	Myopia	27182965
ENSG00000185760	HIV-1 viral setpoint	26039976
ENSG00000185760	Western dietary pattern	28644415
ENSG00000185760	Spherical equivalent or myopia (age of diagnosis)	29808027
ENSG00000185760	Body mass index	28892062,30108127,30239722,30595370
ENSG00000185760	General cognitive ability	29844566
ENSG00000185760	Optic disc size	31809533
ENSG00000185760	Proliferative diabetic retinopathy (vs no DR)	30487263
ENSG00000185760	Lung function (FVC)	30804560
ENSG00000185760	Depression (broad)	29662059
ENSG00000185760	Heel bone mineral density	30595370
ENSG00000185760	Spherical equivalent	29808027
ENSG00000185760	Plasma proprotein convertase subtilisin/kexin type 9 levels in stable coronary artery disease	29748315
ENSG00000185760	Total body bone mineral density	30172743
ENSG00000185760	Upper eyelid sagging severity	24869959
ENSG00000185760	Refractive error	23396134,32231278
ENSG00000185760	Metabolite levels	23823483
ENSG00000185760	Pulse pressure	30224653
ENSG00000185760	High myopia	31816047
ENSG00000185760	Snoring	30804565,32060260
ENSG00000185760	Myopia (age of diagnosis)	29808027
ENSG00000185760	Carotid plaque burden	28282560
ENSG00000185760	Peak expiratory flow	30804560
ENSG00000108176	White blood cell count	30595370
ENSG00000156575	Eosinophil counts	30595370
ENSG00000119698	Post bronchodilator FEV1	26634245
ENSG00000119698	Chronic obstructive pulmonary disease	28166215
ENSG00000119698	Blood protein levels	29875488
ENSG00000119698	Post bronchodilator FEV1/FVC ratio	26634245
ENSG00000055044	Mean corpuscular hemoglobin	30595370
ENSG00000185046	Metabolite levels (HVA/5-HIAA ratio)	23319000
ENSG00000185046	Schizophrenia	26198764
ENSG00000185046	Stromal-cell-derived factor 1 alpha levels	27989323
ENSG00000185046	Interleukin-6 levels	27989323
ENSG00000185046	Amyotrophic lateral sclerosis (age of onset)	22959728
ENSG00000185046	Obesity-related traits	23251661
ENSG00000185046	Body fat percentage	31752434
ENSG00000185046	Bipolar disorder	31043756
ENSG00000185046	Electrodermal activity	25387706
ENSG00000185046	Educational attainment (years of education)	30038396
ENSG00000185046	Body mass index	20966902,30108127,30239722,30595370,31669095
ENSG00000185046	Angiotensin-converting enzyme inhibitor intolerance	28030426
ENSG00000185046	Stem cell growth factor beta levels	27989323
ENSG00000185046	General cognitive ability	29844566
ENSG00000185046	Smoking status	30595370
ENSG00000185046	Educational attainment (MTAG)	30038396
ENSG00000185046	Interleukin-17 levels	27989323
ENSG00000185046	Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)	23453885
ENSG00000185046	Bipolar I disorder	31043756
ENSG00000185046	Smoking initiation (ever regular vs never regular) (MTAG)	30643251
ENSG00000185046	Response to antipsychotic treatment	19721433
ENSG00000185046	anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)	31835028
ENSG00000185046	Waist circumference	20966902
ENSG00000185046	Response to antipsychotic treatment in schizophrenia (working memory)	21107309
ENSG00000185046	Heart rate in heart failure with reduced ejection fraction	31113495
ENSG00000185046	Body mass index and waist-hip ratio (pleiotropy)	29868124
ENSG00000185046	Trauma exposure in major depressive disorder-negative individuals	31969693
ENSG00000185046	Peak cortisol response to low dose short synacthen test in corticosteroid treated asthma	29551627
ENSG00000185046	Yeast infection	28928442
ENSG00000185046	Alcohol dependence or heroin dependence or methamphetamine dependence	31462767
ENSG00000070915	HDL cholesterol levels x long total sleep time interaction (2df test)	31719535
ENSG00000070915	HDL cholesterol levels x short total sleep time interaction (2df test)	31719535
ENSG00000070915	High density lipoprotein cholesterol levels	29507422
ENSG00000070915	Breast cancer	29059683
ENSG00000161249	Antipsychotic drug-induced weight gain in schizophrenia	31447353
ENSG00000161249	Perceived intensity of neohesperidin dihydrochalcone	31005972
ENSG00000161249	Waist circumference adjusted for body mass index	28552196
ENSG00000099958	Ejection fraction	29403010
ENSG00000099958	Left ventricular internal dimension in systole	29403010
ENSG00000164062	Household income	31844048
ENSG00000164062	Ulcerative colitis	21297633
ENSG00000113845	Primary biliary cholangitis	21399635,23000144,26394269,28062665,30643196
ENSG00000113845	Medication use (thyroid preparations)	31015401
ENSG00000113845	Systemic lupus erythematosus	28714469
ENSG00000113845	Multiple sclerosis	21833088,24076602,31604244
ENSG00000113845	Juvenile idiopathic arthritis (oligoarticular or rheumatoid factor-negative polyarticular)	23603761
ENSG00000113845	Arthritis (juvenile idiopathic)	22354554
ENSG00000113845	Primary biliary cirrhosis	22936693,22961000
ENSG00000113845	Hypothyroidism	30595370
ENSG00000182310	Caudate activity during reward	28927378
ENSG00000182310	Height	30595370
ENSG00000214279	Coffee consumption	31046077
ENSG00000214279	Visceral adipose tissue/subcutaneous adipose tissue ratio	22589738
ENSG00000049540	Diverticular disease	30177863
ENSG00000049540	Height	30595370
ENSG00000049540	Pulse pressure	28135244
ENSG00000049540	Verbal memory performance (residualized delayed recall change)	28800603
ENSG00000080815	Highest math class taken (MTAG)	30038396
ENSG00000080815	Metabolite levels	23823483
ENSG00000100296	Mean corpuscular hemoglobin	30595370
ENSG00000100296	Waist circumference adjusted for body mass index	31669095
ENSG00000100296	Lipid traits	24023261
ENSG00000105135	Trauma exposure in major depressive disorder-negative individuals	31969693
ENSG00000158458	Hair color	30595370
ENSG00000158458	Disturbances of the gamma-frequency band of electroencephalography measures in schizophrenia	28922980
ENSG00000179455	Pre-treatment viral load in HIV-1 infection	31219150
ENSG00000179455	IgG glycosylation	23382691
ENSG00000174137	Osteoarthritis	30664745
ENSG00000174137	Gout vs. Hyperuricemia	31289104
ENSG00000174137	Waist-hip ratio	30595370
ENSG00000007168	Adverse response to drug	30420678
ENSG00000007168	Reaction time	29844566
ENSG00000007168	Neuroticism	27089181,29255261,29942085,30595370,32231276
ENSG00000007168	Neuroticism (MTAG)	29292387
ENSG00000007168	Well-being spectrum (multivariate analysis)	30643256
ENSG00000007168	Educational attainment (years of education)	30038396
ENSG00000007168	Subjective well-being (MTAG)	29292387
ENSG00000007168	Depressed affect	29942085
ENSG00000007168	Neurociticism	29500382
ENSG00000007168	Self-reported tiredness	28194004
ENSG00000007168	Ease of getting up in the morning	30804565
ENSG00000007168	Educational attainment (MTAG)	30038396
ENSG00000007168	Depressive symptoms (MTAG)	29292387
ENSG00000091592	Crohn's disease (time to first abdominal surgery)	30801121
ENSG00000263639	Prostate cancer (early onset)	24740154
ENSG00000263639	PCA3 expression level	23555189
ENSG00000263639	Blood protein levels	29875488
ENSG00000263639	Prostate-specific antigen levels	23269536,28139693
ENSG00000263639	Eczema	30595370
ENSG00000263639	Prostate cancer	18264096,18264097,20676098,21743057,24753544,25939597,26034056,26443449,29892016,31226226,31562322
ENSG00000263639	Serum prostate-specific antigen levels	21160077
ENSG00000229415	Interferon gamma-induced protein 10 levels	27989323
ENSG00000105948	Menarche (age at onset)	30595370
ENSG00000105948	Lead levels in blood	25820613
ENSG00000120992	Itch intensity from mosquito bite adjusted by bite size	28199695
ENSG00000068305	Systolic blood pressure	30224653,30578418,30595370
ENSG00000068305	Waist-hip ratio	30595370
ENSG00000186001	Airway responsiveness in chronic obstructive pulmonary disease	25514360
ENSG00000156587	Neuroticism	29942085
ENSG00000166228	Immature fraction of reticulocytes	27863252
ENSG00000095015	C-reactive protein levels	31900758
ENSG00000095015	Breast cancer (early onset)	24493630
ENSG00000095015	Urate levels (BMI interaction)	25811787
ENSG00000172399	Waist-to-hip ratio adjusted for BMI	31669095
ENSG00000172399	Waist-hip ratio	30595370
ENSG00000131477	Waist-to-hip ratio adjusted for BMI	30239722
ENSG00000131477	Type 2 diabetes	30718926
ENSG00000013725	Crohn's disease	26192919
ENSG00000013725	Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)	26974007
ENSG00000013725	Ulcerative colitis	26192919
ENSG00000013725	Inflammatory bowel disease	23128233,26192919,28067908
ENSG00000013725	Multiple sclerosis	19525953
ENSG00000149084	Sleep duration	30804565,30846698
ENSG00000149084	Smoking initiation (ever regular vs never regular) (MTAG)	30643251
ENSG00000149084	Waist circumference	28552196
ENSG00000149084	Progesterone levels	31169883
ENSG00000149084	Body mass index	25673413,26426971,26961502,29273807,30108127,31669095
ENSG00000149084	Longevity	31484785
ENSG00000149084	Cardiovascular disease	30595370
ENSG00000149084	Cigarettes smoked per day (MTAG)	30643251
ENSG00000149084	Neuroblastoma	22941191
ENSG00000149084	Type 2 diabetes	28566273,30297969
ENSG00000149084	Adolescent idiopathic scoliosis	30019117
ENSG00000133678	Chronic obstructive pulmonary disease-related biomarkers	23144326
ENSG00000100219	Esophageal squamous cell carcinoma	25129146
ENSG00000100219	Esophageal cancer (squamous cell)	22960999
ENSG00000172458	Dental caries	23064961
ENSG00000137825	Asthma	30929738,31361310,32296059
ENSG00000137825	Asthma onset (childhood vs adult)	30929738
ENSG00000137825	Respiratory diseases	30595370
ENSG00000137825	Lymphocyte percentage of white cells	27863252
ENSG00000137825	Asthma (childhood onset)	30929738
ENSG00000139220	Post bronchodilator FEV1	26634245
ENSG00000139220	Lean body mass	28552196
ENSG00000139220	Educational attainment	25201988
ENSG00000139220	Alcohol dependence	26365420
ENSG00000139220	Schizophrenia	22885689
ENSG00000139220	Self-reported math ability	30038396
ENSG00000139220	same-sex sexual behaviour	31467194
ENSG00000079432	Male-pattern baldness	30573740
ENSG00000079432	Bitter alcoholic beverage consumption	31046077
ENSG00000079432	Waist circumference adjusted for body mass index	31669095
ENSG00000163377	3-hydroxy-1-methylpropylmercapturic acid levels in smokers	26053186
ENSG00000163377	Physiological traits	31902109
ENSG00000163377	Refractive error	32231278
ENSG00000163377	Household income (MTAG)	31844048
ENSG00000163377	Non-del(5q) myelodysplastic syndromes	31738830
ENSG00000163377	Educational attainment (MTAG)	30038396
ENSG00000163377	QRS interval (sulfonylurea treatment interaction)	27958378
ENSG00000163377	Educational attainment (years of education)	30038396
ENSG00000156639	Male-pattern baldness	30573740
ENSG00000156639	Insulin resistance/response	21901158
ENSG00000156639	Type 2 diabetes	22158537
ENSG00000156639	Post bronchodilator FEV1/FVC ratio	26634245
ENSG00000156639	Adolescent idiopathic scoliosis	30019117
ENSG00000161405	Marginal zone lymphoma or systemic lupus erythematosus	31407831
ENSG00000161405	Atopic asthma	31669095
ENSG00000161405	Asthma (childhood onset)	31669095
ENSG00000161405	Eosinophil percentage of granulocytes	27863252
ENSG00000161405	Eosinophil counts	27863252,30595370
ENSG00000161405	Eosinophil percentage of white cells	27863252
ENSG00000161405	Selective IgA deficiency	27723758
ENSG00000161405	Nonatopic asthma	31669095
ENSG00000161405	Atopic march	26542096
ENSG00000161405	Asthma	28461288
ENSG00000161405	Polycystic ovary syndrome	30343302
ENSG00000161405	Primary biliary cholangitis	19458352,20639880,23000144,26394269,28062665,28425483,30643196
ENSG00000161405	Systemic lupus erythematosus and Systemic sclerosis	23740937
ENSG00000161405	Adult asthma	30787307
ENSG00000161405	Neutrophil percentage of granulocytes	27863252
ENSG00000161405	Systemic lupus erythematosus	26502338,27399966
ENSG00000161405	Multiple sclerosis	31604244
ENSG00000161405	White blood cell count	30595370
ENSG00000161405	Primary biliary cirrhosis	22936693
ENSG00000161405	Asthma and hay fever	24388013
ENSG00000161405	Lymphocyte counts	27863252,29403010
ENSG00000138092	Cognitive function	28093568
ENSG00000138092	Body fat mass	28552196
ENSG00000138092	Height	23563607,25282103,28552196
ENSG00000138092	Red cell distribution width	30595370
ENSG00000138092	Multiple sclerosis	24076602
ENSG00000138092	Coronary artery disease	29212778
ENSG00000138092	Body mass index	31669095
ENSG00000138092	Trunk fat mass	28552196
ENSG00000138092	Peginterferon alfa-2a treatment response in chronic hepatitis B infection	30972912
ENSG00000177685	Body mass index	29273807
ENSG00000177685	Chronic bronchitis and chronic obstructive pulmonary disease	25241909
ENSG00000177685	Obesity-related traits	23251661
ENSG00000175121	Eye color (hue)	30664655
ENSG00000127824	Serum folate levels	29953918
ENSG00000127824	Body mass index	30239722
ENSG00000127824	Platelet distribution width	27863252
ENSG00000173898	Breast cancer	29059683
ENSG00000110958	High light scatter reticulocyte percentage of red cells	27863252
ENSG00000187118	DNA methylation variation (age effect)	30348214
ENSG00000187118	Colonoscopy-negative controls vs population controls	29228715
ENSG00000187118	Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)	26974007
ENSG00000187118	Red cell distribution width	30595370
ENSG00000187118	Lymphocyte percentage of white cells	27863252
ENSG00000187118	Lymphocyte counts	27863252
ENSG00000187118	Breast cancer	29059683
ENSG00000187118	Adolescent idiopathic scoliosis	30019117
ENSG00000180061	Menarche (age at onset)	29773799
ENSG00000180061	Major depressive disorder	27777418
ENSG00000180061	Menopause (age at onset)	22267201,23307926,26414677
ENSG00000180061	Age at menopause	30595370
ENSG00000143420	Sum eosinophil basophil counts	27863252
ENSG00000143420	Urate levels	31578528
ENSG00000143420	Eosinophil percentage of granulocytes	27863252
ENSG00000143420	Body fat distribution (trunk fat ratio)	30664634
ENSG00000143420	Monocyte percentage of white cells	27863252
ENSG00000143420	Eosinophil counts	27863252,30595370
ENSG00000143420	Eosinophil percentage of white cells	27863252
ENSG00000143420	Lung function (FVC)	26635082
ENSG00000143420	Granulocyte percentage of myeloid white cells	27863252
ENSG00000143420	Coffee consumption	31959922
ENSG00000143420	Congenital left-sided heart lesions	26965164
ENSG00000143420	Neutrophil percentage of granulocytes	27863252
ENSG00000143420	Non-albumin protein levels	29403010
ENSG00000143420	Lung function (FEV1)	26635082
ENSG00000143420	White blood cell count	30595370,31217584
ENSG00000143420	Albumin-globulin ratio	29403010
ENSG00000143420	Monocyte count	27863252,29403010
ENSG00000090612	Waist-to-hip ratio adjusted for BMI	30575882
ENSG00000090612	Cardiovascular disease	30595370
ENSG00000090612	Waist-hip ratio	30575882,30595370
ENSG00000134490	Spontaneous preterm birth without premature rupture of membranes	31194736
ENSG00000134490	Height	28552196,30595370
ENSG00000134490	Cerebrospinal fluid sTREM-2 levels	31708768
ENSG00000134490	Weight	28552196
ENSG00000134490	Body mass index	31669095
ENSG00000134490	Osteoarthritis	30664745
ENSG00000134490	Waist circumference adjusted for body mass index	31669095
ENSG00000134490	Worry too long after an embarrassing experience	29500382
ENSG00000134490	Hypertriglyceridemia	23505323
ENSG00000151882	Post bronchodilator FEV1/FVC ratio in COPD	26634245
ENSG00000151882	Metabolite levels  (X-11787)	23934736
ENSG00000151882	Breast cancer	29059683
ENSG00000172260	Highest math class taken	30038396
ENSG00000172260	Mood instability	31168069
ENSG00000172260	Lung function (FEV1/FVC)	30595370
ENSG00000172260	Vigorous physical activity	29899525
ENSG00000172260	Intelligence	29942086
ENSG00000172260	Alcohol consumption (drinks per week)	30643258
ENSG00000172260	Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)	31374203
ENSG00000172260	Hemostatic factors and hematological phenotypes	17903294
ENSG00000172260	Obesity (extreme)	31888951
ENSG00000172260	Highest math class taken (MTAG)	30038396
ENSG00000172260	Coenzyme Q10 levels	27149984
ENSG00000172260	Cognitive performance	30038396
ENSG00000172260	Venlafaxine response in generalised anxiety disorder (HAMA-A score reduction after 24 weeks)	28437668
ENSG00000172260	Bipolar disorder or body mass index	31754094
ENSG00000172260	Depressive symptoms	30643256
ENSG00000172260	Blood protein levels	30072576
ENSG00000172260	Alzheimer's disease (late onset)	30820047
ENSG00000172260	Systemic lupus erythematosus	18204098
ENSG00000172260	Heart rate response to recovery post exercise (10 sec)	29497042
ENSG00000172260	Bitter alcoholic beverage consumption	31046077
ENSG00000172260	Rubella	28928442
ENSG00000172260	Neurociticism	29500382
ENSG00000172260	Insomnia	30804565
ENSG00000172260	Self-reported math ability	30038396
ENSG00000172260	Cognitive ability	29186694
ENSG00000172260	Educational attainment	25201988
ENSG00000172260	Schizophrenia	26198764
ENSG00000172260	Maximum habitual alcohol consumption	31151762
ENSG00000172260	Gestational age at birth in premature rupture of membrane-initiated deliveries (maternal effect)	27490719
ENSG00000172260	Educational attainment (years of education)	27225129,30038396,30595370
ENSG00000172260	Body mass index	26426971,31669095,31888951
ENSG00000172260	Peripheral arterial disease (traffic-related air pollution interaction)	27082954
ENSG00000172260	Body mass index (age <50)	26426971
ENSG00000172260	General cognitive ability	29844566
ENSG00000172260	Number of sexual partners	30643258
ENSG00000172260	Cognitive ability (MTAG)	29186694
ENSG00000172260	Educational attainment (MTAG)	30038396
ENSG00000172260	Heel bone mineral density	30598549
ENSG00000172260	Scarlet fever	28928442
ENSG00000172260	Autism and major depressive disorder (MTAG)	30804558
ENSG00000172260	Body mass index x sex x age interaction (4df test)	26426971
ENSG00000172260	Experiencing mood swings	29500382
ENSG00000172260	Mental health study participation (completed survey)	31263887
ENSG00000172260	Household income (MTAG)	31844048
ENSG00000172260	Cognitive performance (MTAG)	30038396
ENSG00000172260	Urinary sodium excretion	31409800
ENSG00000172260	Depressed affect	29942085
ENSG00000172260	Educational attainment (college completion)	27225129
ENSG00000172260	Intelligence (MTAG)	29326435
ENSG00000172260	Self-reported math ability (MTAG)	30038396
ENSG00000146151	Heel bone mineral density	30048462
ENSG00000146151	Estimated glomerular filtration rate	31152163
ENSG00000146151	Visceral fat	30942860
ENSG00000198246	Gestational age at birth (child effect)	27490719
ENSG00000198246	Systemic lupus erythematosus	23273568
ENSG00000198246	Diisocyanate-induced asthma	25918132
ENSG00000198246	Vitiligo	22951725
ENSG00000198246	Obesity-related traits	23251661
ENSG00000130427	Hemoglobin levels	24777453
ENSG00000130427	Hematocrit	24777453
ENSG00000130427	Heel bone mineral density	30595370
ENSG00000130427	Waist circumference adjusted for body mass index	31669095
ENSG00000002822	Menarche (age at onset)	30595370
ENSG00000002822	Highest math class taken	30038396
ENSG00000002822	Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1)	26503814
ENSG00000002822	Prostate cancer (advanced)	29892016
ENSG00000002822	Alcohol consumption (drinks per week)	30643258
ENSG00000002822	Mosaic loss of chromosome Y (Y chromosome dosage)	28346444,31624269
ENSG00000002822	Gastroesophageal reflux disease	31527586
ENSG00000002822	Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)	31374203
ENSG00000002822	Anthropometric traits (multi-trait analysis)	30166351
ENSG00000002822	Highest math class taken (MTAG)	30038396
ENSG00000002822	Anxiety	31906708
ENSG00000002822	Rosacea symptom severity	29771307
ENSG00000002822	Parental longevity (father's age at death or father's attained age)	31484785
ENSG00000002822	Major depressive disorder (ICD-10 coded)	29662059
ENSG00000002822	Autism spectrum disorder or schizophrenia	28540026
ENSG00000002822	Age of smoking initiation (MTAG)	30643251
ENSG00000002822	Smoking status	30595370
ENSG00000002822	Testicular germ cell tumor	23666239,28604728,28604732
ENSG00000002822	Schizophrenia, schizoaffective disorder or bipolar disorder	24166486
ENSG00000002822	General factor of neuroticism	30867560
ENSG00000002822	Sleep duration	30804565,30846698
ENSG00000002822	Adverse response to drug	30420678
ENSG00000002822	Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)	23453885
ENSG00000002822	Hand grip strength	29691431
ENSG00000002822	Refractive error	32231278
ENSG00000002822	Height	30595370
ENSG00000002822	Prostate cancer	29892016
ENSG00000002822	Bitter alcoholic beverage consumption	31046077
ENSG00000002822	Longevity	20834067
ENSG00000002822	Age at first sexual intercourse	27089180
ENSG00000002822	Systolic blood pressure	30578418,30595370
ENSG00000002822	Superior frontal gyrus volume	31530798
ENSG00000002822	Neurociticism	29500382
ENSG00000002822	Insomnia	30804565
ENSG00000002822	Self-reported math ability	30038396
ENSG00000002822	Smoking initiation (ever regular vs never regular)	30643251
ENSG00000002822	Schizophrenia or bipolar disorder	24280982
ENSG00000002822	Sleep duration (short sleep)	30846698
ENSG00000002822	Schizophrenia	22688191,23974872,26198764,28991256,29483656,30285260,31268507,31740837
ENSG00000002822	Smoking status (ever vs never smokers)	30643258
ENSG00000002822	Risk-taking tendency (4-domain principal component model)	30643258
ENSG00000002822	Neuroticism	29255261,29942085,30595370,32231276
ENSG00000002822	Bipolar disorder	21926972,27329760,28115744
ENSG00000002822	Coronary artery disease	29212778
ENSG00000002822	Educational attainment (years of education)	30038396,30595370
ENSG00000002822	Body mass index	30239722,30595370,31669095
ENSG00000002822	Cardiovascular disease	30595370
ENSG00000002822	Number of sexual partners	30643258
ENSG00000002822	Feeling miserable	29500382
ENSG00000002822	Lung function (FVC)	30595370
ENSG00000002822	Age of smoking initiation	30643251
ENSG00000002822	Educational attainment (MTAG)	30038396
ENSG00000002822	Bipolar disorder and schizophrenia	20889312
ENSG00000002822	Superior temporal gyrus volume	31530798
ENSG00000002822	Bipolar I disorder	31043756
ENSG00000002822	Smoking initiation (ever regular vs never regular) (MTAG)	30643251
ENSG00000002822	Colonoscopy-negative controls vs population controls	29228715
ENSG00000002822	anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)	31835028
ENSG00000002822	Cognitive performance (MTAG)	30038396
ENSG00000002822	Depressed affect	29942085
ENSG00000002822	Idiopathic pulmonary fibrosis	31710517
ENSG00000002822	Self-reported math ability (MTAG)	30038396
ENSG00000002822	Depression	29942085,30718901
ENSG00000115594	Pre-treatment pain in head and neck squamous cell carcinoma	27670397
ENSG00000115594	Fibrinogen levels	26561523,28107422
ENSG00000115594	Asthma (childhood onset)	31669095
ENSG00000115594	Eosinophil counts	30595370
ENSG00000115594	Chronic inflammatory diseases (ankylosing spondylitis, Crohn's disease, psoriasis, primary sclerosing cholangitis, ulcerative colitis) (pleiotropy)	26974007
ENSG00000115594	Fibrinogen	23969696
ENSG00000115594	C-reactive protein levels	30388399,31900758
ENSG00000115594	Atopic dermatitis	26482879
ENSG00000115594	Lung function (FVC)	30595370
ENSG00000115594	Nonatopic asthma	31669095
ENSG00000115594	Ankylosing spondylitis	23749187
ENSG00000115594	Asthma	31619474
ENSG00000115594	Blood protein levels	28240269,29875488,30072576
ENSG00000115594	Serum protein levels (sST2)	23999434
ENSG00000115594	Albumin-globulin ratio	29403010
ENSG00000115594	Very long-chain saturated fatty acid levels (fatty acid 20:0)	25378659
ENSG00000224586	Takayasu arteritis	25604533
ENSG00000153107	Sum eosinophil basophil counts	27863252
ENSG00000153107	Lung function (FEV1/FVC)	30595370
ENSG00000153107	Allergic sensitization	23817571
ENSG00000153107	Mean corpuscular hemoglobin	30595370
ENSG00000153107	Eczema	30595370
ENSG00000153107	Obesity-related traits	23251661
ENSG00000153107	Eosinophil percentage of granulocytes	27863252
ENSG00000153107	Allergic disease (asthma, hay fever or eczema)	29083406
ENSG00000153107	Eosinophil counts	27863252,30595370
ENSG00000153107	Eosinophil percentage of white cells	27863252
ENSG00000153107	Corneal endothelial cell shape (percentage of hexagonally shaped cells)	30894546
ENSG00000153107	Femoral neck bone mineral density	22504420
ENSG00000153107	Heel bone mineral density	30048462,30595370,30598549
ENSG00000153107	Waist circumference adjusted for body mass index	31669095
ENSG00000153107	Corneal resistance factor	31246245
ENSG00000153107	Intraocular pressure	29785010,30054594
ENSG00000153107	Corneal hysteresis	31246245
ENSG00000153107	Corneal endothelial cell size variation coefficient	30894546
ENSG00000153107	Waist-to-hip ratio adjusted for BMI	31669095
ENSG00000153107	Red blood cell count	30595370
ENSG00000153107	White blood cell count	30595370
ENSG00000153107	Corneal endothelial cell density	30894546
ENSG00000134627	Macrophage Migration Inhibitory Factor levels	27989323
ENSG00000134627	Colorectal cancer	29228715
ENSG00000134627	Small cell lung carcinoma	28604730
ENSG00000134627	Metabolite levels	23823483
ENSG00000134627	Attention deficit hyperactivity disorder symptoms (maternal expressed emotions interaction)	18846501
ENSG00000213347	Anthropometric traits	30166351
ENSG00000213347	Urate levels	31578528
ENSG00000213347	Obesity-related traits	23251661
ENSG00000213347	Lymphocyte percentage of white cells	27863252
ENSG00000213347	Diastolic blood pressure	30224653
ENSG00000213347	Anthropometric traits (multi-trait analysis)	30166351
ENSG00000213347	Neutrophil percentage of white cells	27863252
ENSG00000213347	Body mass index	31669095
ENSG00000213347	Waist-to-hip ratio adjusted for BMI	31669095
ENSG00000213347	Cardiovascular disease	30595370
ENSG00000213347	Heel bone mineral density	30595370,30598549
ENSG00000213347	Waist circumference adjusted for body mass index	31669095
ENSG00000196943	Parent of origin effect on language impairment (paternal)	24571439
ENSG00000196943	Height	28552196
ENSG00000168070	Serum uric acid levels	29403010
ENSG00000124783	White blood cell count	30595370
ENSG00000124783	Type 2 diabetes	28869590,30054458
ENSG00000124783	Spherical equivalent or myopia (age of diagnosis)	29808027
ENSG00000112062	Foot ulcer in diabetes and neuropathy	28672053
ENSG00000185860	Colorectal cancer	23266556
ENSG00000065609	Menarche (age at onset)	30595370
ENSG00000065609	Smoking initiation (ever regular vs never regular) (MTAG)	30643251
ENSG00000065609	Schizophrenia	26198764,28991256,29483656,30285260,31268507,31740837
ENSG00000065609	Refractive error	32231278
ENSG00000065609	Reaction time	29844566
ENSG00000065609	Height	30595370
ENSG00000065609	anorexia nervosa, attention-deficit/hyperactivity disorder, autism spectrum disorder, bipolar disorder, major depression, obsessive-compulsive disorder, schizophrenia, or Tourette syndrome (pleiotropy)	31835028
ENSG00000065609	Macular thickness	30535121
ENSG00000065609	Cognitive ability, years of educational attainment or schizophrenia (pleiotropy)	31374203
ENSG00000065609	Electrodermal activity	25387706
ENSG00000065609	Snoring	32060260
ENSG00000065609	Cognitive empathy	28584286
ENSG00000065609	Autism spectrum disorder or schizophrenia	28540026
ENSG00000129221	Reading disability	32108986
ENSG00000129221	Paclitaxel-induced cytotoxicity	26015512
ENSG00000129221	TRAIL levels	27989323
ENSG00000085491	Neutrophil count	27863252
ENSG00000085491	Granulocyte count	27863252
ENSG00000085491	Myeloid white cell count	27863252
ENSG00000085491	White blood cell count	27863252,30595370
ENSG00000085491	Granulocyte percentage of myeloid white cells	27863252
ENSG00000085491	Sum neutrophil eosinophil counts	27863252
ENSG00000085491	Sum basophil neutrophil counts	27863252
ENSG00000125971	Height	30595370
ENSG00000125971	Pulse pressure	30224653
ENSG00000147874	Prostate cancer (early onset)	29892016
ENSG00000147874	Keratinocyte cancer (MTAG)	31174203
ENSG00000147874	Pulse pressure	30224653
ENSG00000147874	Type 2 diabetes	30297969
ENSG00000147874	Prostate cancer	29892016
ENSG00000147874	Basal cell carcinoma	31174203
ENSG00000079101	Clostridium difficile infection in multiple myeloma	29594489
ENSG00000079101	Electroencephalogram traits	25387704
ENSG00000079101	Testicular germ cell tumor	28604728
ENSG00000065361	Educational attainment	25201988
ENSG00000065361	Cognitive function	25644384
ENSG00000065361	Obesity-related traits	23251661
ENSG00000065361	Nonatopic asthma and/or BMI	31669095
ENSG00000065361	Educational attainment (years of education)	30038396
ENSG00000065361	Body mass index	30239722
ENSG00000065361	Allergic disease (asthma, hay fever or eczema)	29785011
ENSG00000065361	Lifetime smoking index	31689377
ENSG00000065361	Type 1 diabetes	17554260,17554300,18978792,19430480,21829393,30572963
